구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
공중화장실,지유에너지직영 오렌지주유소,서울 강동구 성안로 102 지유에너지직영 오렌지주유소,1,1,1,,37.5323,127.1332
공중화장실,구천면 주유소,서울 강동구 구천면로 357 구천면 주유소,1,1,1,,37.5504,127.1383
공중화장실,퍼스트오일 코알라주유소,서울 강동구 올림픽로 556 퍼스트오일 코알라주유소,1,1,2,,37.531,127.1211
개방화장실,일자산1체육관,서울 강동구 동남로 660 일자산1체육관,1,3,7,,37.5330568,127.151191
개방화장실,일자산2체육관,서울 강동구 동남로 620 일자산2체육관,1,1,1,,37.5281764,127.1509556
개방화장실,안말공영주차장,서울 강동구 풍성로45길 11 안말공영주차장,1,1,2,,37.53168,127.13
개방화장실,천호1동공영주차장,서울 강동구 구천면로42길 60 천호1동공영주차장,1,2,2,,37.54489,127.1367
개방화장실,천호3동 공영주차장,서울 강동구 진황도로29길 34 천호3동 공영주차장,1,1,1,,37.53909,127.1332
개방화장실,천호3동제2 공영주차장,서울 강동구 성안로31마길 1 천호3동제2 공영주차장,1,1,1,,37.541,127.134
개방화장실,암사1동공영주차장,서울 강동구 고덕로28길 36 암사1동공영주차장,1,2,2,,37.55312,127.1379
개방화장실,명일동공영주차장,서울 강동구 구천면로 395 명일동공영주차장,1,2,2,,37.5512,127.1429
개방화장실,천호유수지공영주차장,서울 강동구 선사로 70 천호유수지공영주차장,1,1,1,,37.54498,127.1219
개방화장실,강일동공영주차장,서울 강동구 아리수로91길 54 강일동공영주차장,1,1,1,,37.56627,127.1725
개방화장실,부설주차장,서울 강동구 올림픽로 875 부설주차장,1,3,5,,37.5595,127.1303
개방화장실,수표소 뒤,서울 강동구 올림픽로 875 수표소 뒤,1,3,5,,37.5595,127.1303
개방화장실,복원움집 뒤,서울 강동구 올림픽로 875 복원움집 뒤,1,1,3,,37.5611,127.1296
개방화장실,박물관 앞,서울 강동구 올림픽로 875 박물관 앞,1,3,4,,37.5609,127.1316
개방화장실,선사체험교실,서울 강동구 올림픽로 875 선사체험교실,1,3,7,,37.5625,127.1325
개방화장실,강동노인종합복지관,서울 강동구 동남로71길 32-5 강동노인종합복지관,1,16,17,,37.5525,127.1543
개방화장실,강동구립 해공노인복지관,서울 강동구 천중로17길 42-16 강동구립 해공노인복지관,1,4,8,,37.546159,127.131724
개방화장실,서경빌딩,서울 강동구 성내로 19 서경빌딩,1,3,3,,37.5302,127.1229
개방화장실,브라운스톤 천호,서울 강동구 천호대로 1006 브라운스톤 천호,1,3,5,,37.538,127.1237
개방화장실,홍익빌딩,서울 강동구 천호대로 1124 홍익빌딩,1,4,4,,37.5343,127.1362
개방화장실,선린빌딩,서울 강동구 양재대로 1448 선린빌딩,1,4,4,,37.5351,127.1393
개방화장실,동우빌딩,서울 강동구 양재대로 1443 동우빌딩,1,2,2,,37.5349,127.1385
개방화장실,중부빌딩,서울 강동구 천호대로 1135 중부빌딩,1,4,6,,37.5346,127.1378
개방화장실,일성오피스텔,서울 강동구 천호대로 1121 일성오피스텔,1,3,3,,37.5352,127.1363
개방화장실,힐탑오피스텔,서울 강동구 천호대로 1073 힐탑오피스텔,1,3,6,,37.5366,127.1314
개방화장실,길동복조리시장고객,서울 강동구 천호대로187길 62 길동복조리시장고객,1,2,6,,37.5371,127.1432
개방화장실,의정부 부대찌개,서울 강동구 올림픽로 795 의정부 부대찌개,1,2,2,,37.5522,127.128
개방화장실,태성프라자,서울 강동구 올림픽로 787 태성프라자,1,4,4,,37.5515,127.1277
개방화장실,삼정빌딩,서울 강동구 올림픽로 769 삼정빌딩,1,2,2,,37.5499,127.1272
개방화장실,신라빌딩,서울 강동구 천호대로 997 신라빌딩,1,2,2,,37.5393,127.1233
개방화장실,웰빙메디컬빌딩,서울 강동구 천호대로 1128 웰빙메디컬빌딩,1,2,2,,37.5342,127.1366
개방화장실,남해빌딩,서울 강동구 양재대로 1517 남해빌딩,1,2,2,,37.5412,127.1409
개방화장실,시온캐슬빌딩,서울 강동구 양재대로 1661 시온캐슬빌딩,1,2,2,,37.5539,127.1439
개방화장실,강동그린타워,서울 강동구 천호대로 1139 강동그린타워,1,3,4,,37.5346,127.1382
개방화장실,소망빌딩,서울 강동구 성안로 71 소망빌딩,1,1,1,,37.53,127.1315
개방화장실,길동복조리시장 아름상가 고객,서울 강동구 천호대로187길 62 길동복조리시장 아름상가 고객,1,1,3,,37.537,127.1432
개방화장실,나비상가,서울 강동구 천호대로157길 14 나비상가,1,3,2,,37.5384,127.1273
개방화장실,신성통상,서울 강동구 풍성로63길 84 신성통상,1,6,3,,37.5316,127.1404
개방화장실,길동빌딩,서울 강동구 양재대로 1458 길동빌딩,1,2,2,,37.5359,127.1396
개방화장실,둔촌역전통시장 공영주차장내고객지원센터,서울 강동구 풍성로54길 21 둔촌역전통시장 공영주차장내고객지원센터,1,2,3,,37.5285,127.1339
개방화장실,암사종합시장 고객,서울 강동구 상암로11길 8 암사종합시장 고객,1,2,3,,37.550216,127.128869
개방화장실,강동구의회,서울 강동구 성내로 55 강동구의회,1,14,12,,37.5286,127.1264
공중화장실,성내하니공원,서울 강동구 성내로3가길 71 성내하니공원,1,3,5,,37.5294,127.1266
공중화장실,선린어린이공원,서울 강동구 양재대로91길 59 선린어린이공원,1,3,5,,37.5285,127.1372
공중화장실,일자산숲속,서울 강동구 동남로 614 일자산숲속,1,3,5,,37.529,127.1492
공중화장실,일자산자연공원,서울 강동구 둔촌동 산 125 일자산자연공원,1,1,2,,37.5314,127.1508
공중화장실,일자산 제1체육관 뒤쪽,서울 강동구 둔촌동 산 125 일자산 제1체육관 뒤쪽,1,1,1,,37.5328,127.1529
