구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"개방화장실","춘궁동 노인복지관","경기 하남시 서하남로 488 춘궁동 노인복지관","1","3","4","09~18시",37.5219,127.194
"개방화장실","초이주유소","경기 하남시 천호대로 1427 초이주유소","1","2","2","",37.5451,127.1673
"개방화장실","초이동 행정복지센터","경기 하남시 초이로 65 초이동 행정복지센터","1","2","2","월~금 09시~18시",37.5366,127.1709
"개방화장실","광주향교 경관광장","경기 하남시 대성로 126-13 광주향교 경관광장","1","2","3","",37.521,127.1983
"공중화장실","미사한강3호공원","경기 하남시 미사강변한강로 99 미사한강3호공원","1","2","5","",37.5796,127.1863
"공중화장실","미사한강4호공원","경기 하남시 미사강변한강로 111 미사한강4호공원","1","3","9","",37.5775,127.1867
"공중화장실","세미근린공원","경기 하남시 하남대로 939 세미근린공원","1","3","4","",37.5459,127.195
"공중화장실","학암계곡등산로 대체","경기 하남시 학암로 70 학암계곡등산로 대체","1","1","3","",37.487,127.1639
"공중화장실","검단산등산로","경기 하남시 검단산로218번길 41-28 검단산등산로","1","2","4","",37.5323,127.2298
"공중화장실","엄마사랑","경기 하남시 검단산로250번길 3-6 엄마사랑","1","3","5","",37.5365,127.2294
"공중화장실","산곡초교입구 등산로","경기 하남시 하남대로302번길 16 산곡초교입구 등산로","1","1","2","",37.5026,127.2324
"공중화장실","선법사","경기 하남시 서하남로588번길 114 선법사","1","2","3","",37.5184,127.2082
"개방화장실","SC에너지하남풀페이주유소","경기 하남시 감초로 176 SC에너지하남풀페이주유소","1","2","1","",37.5286,127.1652
"개방화장실","CGV스타필드시티위례점","경기 하남시 위례대로 200 CGV스타필드시티위례점","1","5","13","10~22시",37.48,127.1484
"개방화장실","하남만남주유소 충전소","경기 하남시 중부고속도로 117-1 하남만남주유소 충전소","1","2","1","",37.5306909082866,127.206949959702
"공중화장실","성불사","경기 하남시 학암로9번길 62 성불사","1","2","4","",37.4895,127.162
"공중화장실","덕풍제1공영주차장F","경기 하남시 덕풍공원로 80 덕풍제1공영주차장F","- 3 ","1","2","",37.5369,127.1998
"공중화장실","덕풍제2공영주차장","경기 하남시 덕풍공원로 100 덕풍제2공영주차장","1","1","1","",37.536,127.1993
"공중화장실","초이농협","경기 하남시 초이로 159 초이농협","1","2","3","",37.5447,127.1718
"공중화장실","남한산성입구주차장","경기 하남시 고골로 343 남한산성입구주차장","1","1","1","",37.4965,127.1902
"공중화장실","신장둔치","경기 하남시 미사대로 775 신장둔치","1","1","2","",37.5453,127.2288
"공중화장실","한강둔치","경기 하남시 미사대로 685 한강둔치","1","2","3","",37.5494,127.2181
"공중화장실","미사뚝방산책로","경기 하남시 한강남자전거길 4752 미사뚝방산책로","1","1","3","",37.5679,127.2116
"공중화장실","환경기초시설공원","경기 하남시 미사대로 710 환경기초시설공원","1","4","10","",37.5462,127.2189
"공중화장실","창우동 자전거 교육장","경기 하남시 한강남자전거길 5218 창우동 자전거 교육장","1","1","1","",37.545,127.2332
"공중화장실","감일문화공원","경기 하남시 감일순환로 177 감일문화공원","1","2","4","",37.5081,127.1595
"공중화장실","감일근린2호공원","경기 하남시 감일순환로 30 감일근린2호공원","1","2","4","",37.5067,127.1638
"개방화장실","서하남배다리주유소","경기 하남시 서하남로 58 서하남배다리주유소","1","1","2","",37.5156,127.1502
"개방화장실","셀프광장주유소","경기 하남시 창우로 56 셀프광장주유소","1","2","3","",37.5317,127.2259
"개방화장실","서하남나들목주유소","경기 하남시 서하남로 29 서하남나들목주유소","1","1","2","",37.517,127.1475
"개방화장실","서하남고속주유소","경기 하남시 서하남로 77 서하남고속주유소","1","1","2","",37.5157,127.1528
"개방화장실","산곡주유소","경기 하남시 하남대로 273 산곡주유소","1","1","2","",37.4999,127.2318
"개방화장실","보훈회관","경기 하남시 검단로19번길 23 보훈회관","1","3","3","09~18시",37.5234,127.2234
"개방화장실","보건소","경기 하남시 대청로 10 보건소","2","2","3","09~18시",37.539,127.2155
"개방화장실","백제주유소","경기 하남시 미사대로 246 백제주유소","1","2","2","",37.5805,127.1909
"공중화장실","초이산단 소공원","경기 하남시 초광산단동로 7 초이산단 소공원","1","2","5","",37.5287,127.1728
"공중화장실","위례근린5호공원","경기 하남시 위례대로 248 위례근린5호공원","1","2","3","",37.4834,127.149
"공중화장실","꿈나무공원","경기 하남시 신장로48번길 30 꿈나무공원","1","2","4","",37.5355,127.213
"공중화장실","감일근린1호공원","경기 하남시 감일중앙로 71 감일근린1호공원","1","2","4","",37.51,127.15
"개방화장실","하남시청 별관동","경기 하남시 대청로 10 하남시청 별관동","1","4","7","월~금 09시~18시",37.539,127.2155
"개방화장실","하남시청 본관","경기 하남시 대청로 10 하남시청 본관","4","4","5","월~금 09시~18시",37.539,127.2155
"개방화장실","하남시청 본관 지하","경기 하남시 대청로 10 하남시청 본관 지하","1","8","4","월~금 09시~18시",37.539,127.2155
"개방화장실","하남시청 종합민원실","경기 하남시 대청로 10 하남시청 종합민원실","2","3","3","월~금 09시~18시",37.539,127.2155
"개방화장실","신장도서관","경기 하남시 하남대로 740 신장도서관","1","2","4","매주 수요일 휴관",37.5378,127.2143
"개방화장실","하남유니온타워","경기 하남시 미사대로 710 하남유니온타워","1","4","5","월~금 09시~18시",37.5469,127.2204
"개방화장실","일가도서관","경기 하남시 미사강변남로 10 일가도서관","1","2","3","월~금 09시~18시",37.5586015786254,127.183338528831
"개방화장실","위례도서관","경기 하남시 위례대로 230 위례도서관","1","2","5","월~금 09시~18시",37.4821,127.1482
"개방화장실","세미도서관","경기 하남시 세미로1길 15 세미도서관","1","1","2","월~금 09시~18시",37.5437,127.194
"개방화장실","미사도서관","경기 하남시 아리수로 545 미사도서관","1","4","8","월~금 09시~18시",37.5674,127.1873
"개방화장실","디지털도서관","경기 하남시 미사강변한강로 290-2 디지털도서관","1","3","4","월~금 09시~18시",37.563,127.1969
"개방화장실","덕풍도서관","경기 하남시 역말로 14 덕풍도서관","1","1","2","월~금 09시~18시",37.5335,127.2005
"개방화장실","나룰도서관","경기 하남시 덕풍북로 180 나룰도서관","- 1 ","1","2","월~금 09시~18시",37.5533,127.2084
"개방화장실","서하남주유소","경기 하남시 수도권제1순환고속도로 19 서하남주유소","1","7","16","",37.5258,127.193
"개방화장실","구산셀프주유소","경기 하남시 미사대로 316 구산셀프주유소","1","1","1","",37.5754,127.1944
"개방화장실","광암에너지주유소","경기 하남시 초광로 75 광암에너지주유소","1","1","2","",37.5271,127.1735
"개방화장실","SK행복충전 광동충전소","경기 하남시 아리수로 530 SK행복충전 광동충전소","1","2","2","",37.5663,127.1861
"개방화장실","경기주유소","경기 하남시 대청로 73 경기주유소","1","1","3","",37.5407,127.2207
"개방화장실","하남시청소년수련관","경기 하남시 조정대로 111 하남시청소년수련관","1","19","35","월~금 09시~22시  토~일 09~21시",37.5532,127.1903
"개방화장실","하남시 차량등록사무소","경기 하남시 하남대로776번길 79 하남시 차량등록사무소","1","2","3","월~금 09시~18시",37.5417,127.2144
"개방화장실","개나리주유소","경기 하남시 대성로 145 개나리주유소","1","1","1","",37.5231,127.1976
"개방화장실","감일동행정복지센터","경기 하남시 감일순환로 181 감일동행정복지센터","1","3","3","월~금 09시~18시",37.507998725923,127.159028270199
"개방화장실","감북동행정복지센터","경기 하남시 감북로 39 감북동행정복지센터","1","2","3","월~금 09시~18시",37.5161,127.1616
"개방화장실","SK서하남IC주유소","경기 하남시 서하남로 28 SK서하남IC주유소","1","2","2","",37.5162,127.147
"개방화장실","하남수산물시장 A3동","경기 하남시 하남대로 1043-39 하남수산물시장 A3동","1","2","2","",37.5476,127.185
"개방화장실","하남수산물시장 E4동","경기 하남시 하남대로 1043-17 하남수산물시장 E4동","1","2","2","",37.5487,127.1848
"개방화장실","하남소방서","경기 하남시 대청로 76 하남소방서","3","3","2","월~금 09시~18시",37.5399,127.2204
"개방화장실","하남셀프주유소","경기 하남시 신장로 211 하남셀프주유소","1","1","1","",37.5436,127.1981
"개방화장실","미사보건센터","경기 하남시 미사강변대로 200 미사보건센터","1","3","4","월~금 09시~18시",37.5676,127.1855
"공중화장실","반월동행정복지센터","경기 화성시 영통로61번길 32 반월동행정복지센터","1","3","4","11시간",37.23313641,127.0605965
"공중화장실","반월동반달문화복지센터","경기 화성시 영통로61번길 36 반월동반달문화복지센터","3","3","4","11시간",37.23261373,127.0605917
"공중화장실","한국3M연구소 1","경기 화성시 삼성1로5길 7 한국3M연구소 1","1","9","12","24시간",37.22423725,127.0725159
"공중화장실","동탄우체국","경기 화성시 팔탄면 율암리 산 43-2 동탄우체국","1","1","1","24시간",37.1693641,126.8845687
"공중화장실","수노을공원1","경기 화성시 꽃내음1길 30 수노을공원1","1","4","10","24시간",37.28303067,126.8171175
"공중화장실","가온 어린이공원","경기 화성시 노들길 19-47 가온 어린이공원","1","3","4","24시간",37.27807999,126.8203522
"공중화장실","수노을공원2","경기 화성시 노들길 6-28 수노을공원2","1","3","7","24시간",37.28079727,126.8172426
"공중화장실","봉선체육공원2","경기 화성시 수노을중앙로 244 봉선체육공원2","1","3","6","24시간",37.276663,126.8237458
"공중화장실","봉선체육공원1","경기 화성시 수노을중앙로 244 봉선체육공원1","1","4","6","24시간",37.276663,126.8237458
"공중화장실","별솔공원","경기 화성시 수노을중앙로 313 별솔공원","1","4","6","24시간",37.27481896,126.8304383
"공중화장실","해농","경기 화성시 서신면 궁평리 514-10 해농","1","2","6","24시간",37.12854886,126.6836005
"공중화장실","궁평항","경기 화성시 서신면 궁평항로 1049-24","1","6","6","24시간",37.11602502,126.6812742
"공중화장실","궁평항 수산물직판장","경기 화성시 서신면 궁평항로 1049-24 궁평항 수산물직판장","1","4","4","24시간",37.11602502,126.6812742
"공중화장실","궁평항 어촌체험안내소","경기 화성시 서신면 궁평항로 1069-11 궁평항 어촌체험안내소","1","4","8","24시간",37.11615649,126.683376
"공중화장실","궁평항 입구","경기 화성시 서신면 궁평항로 1069-9 궁평항 입구","1","4","8","24시간",37.11681603,126.6835334
"공중화장실","금영주유소","경기 화성시 서신면 궁평항로 1161 금영주유소","1","1","1","24시간",37.12257956,126.6905567
"공중화장실","장안면사무소","경기 화성시 장안면 포승장안로 1460-7 장안면사무소","1","4","4","11시간",37.07983232,126.8313225
