구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
공중화장실,마고,전남 구례군 문척면 죽마리 1037 마고,1,1,2,,35.17029354,127.4701459
이동화장실,죽연 이동식,전남 구례군 문척면 동해벚꽃로 137 죽연 이동식,1,2,5,,35.1857786,127.4718893
공중화장실,사성암 제2주차장,전남 구례군 문척면 죽마리 733-3 사성암 제2주차장,1,3,5,,35.1817694,127.4704697
공중화장실,동해다리,전남 구례군 문척면 죽마리 977-2 동해다리,1,1,2,,35.1627492,127.4643757
공중화장실,동해,전남 구례군 문척면 죽마리 산 211-1 동해,1,1,2,,35.1642662,127.466027
공중화장실,사성암 옛입구,전남 구례군 문척면 죽마리 산 36-1 사성암 옛입구,1,1,2,,35.17250365,127.4712563
공중화장실,사성암,전남 구례군 문척면 사성암길 303,1,2,4,,35.1792582,127.4802656
공중화장실,사성암 제1주차장 죽연,전남 구례군 문척면 죽연길 18-19 사성암 제1주차장 죽연,1,3,5,,35.18967328,127.4727667
공중화장실,중산리 간이,전남 구례군 문척면 중산로 471 중산리 간이,1,1,1,,35.153493,127.5026574
공중화장실,계척체육공원,전남 구례군 산동면 계척1길 90-7 계척체육공원,1,3,3,,35.3449943,127.4385931
공중화장실,계척시목지,전남 구례군 산동면 계척길 41 계척시목지,1,2,4,,35.3380684,127.4381696
공중화장실,가족호텔 건너편,전남 구례군 산동면 관산구산길 17-17 가족호텔 건너편,1,3,5,,35.3196187,127.462561
공중화장실,달전시목지,전남 구례군 산동면 달전길 34-3 달전시목지,1,2,4,,35.3344801,127.4509265
간이화장실,당동반석계곡,전남 구례군 산동면 당골길 86-3 당동반석계곡,1,1,1,,35.3147038,127.4818067
공중화장실,당동솔밭가든,전남 구례군 산동면 당골길 86-3 당동솔밭가든,1,1,3,,35.31367,127.4866235
간이화장실,하위계곡,전남 구례군 산동면 산수유꽃길로 182 하위계곡,1,1,1,,35.32955391,127.4847814
공중화장실,상위마을,전남 구례군 산동면 산수유꽃길로 220 상위마을,1,2,3,,35.3298599,127.4865551
간이화장실,용지동유원지,전남 구례군 간전면 금산리 530 용지동유원지,1,1,2,,35.11127787,127.544715
간이화장실,용지동유원지,전남 구례군 간전면 금산리 산 25-2 용지동유원지,1,1,1,,35.11965454,127.5467071
