구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"공중화장실","성지산공원","전북특별자치도 전주시 완산구 성지산로 55 성지산공원","1","1","3","",35.8021065576109,127.123471771312
"공중화장실","거마공원","전북특별자치도 전주시 완산구 성지산로 6 거마공원","1","3","9","",35.7990294371615,127.120028208526
"공중화장실","세내","전북특별자치도 전주시 완산구 거마산3길 10 세내","1","1","3","",35.7960904256602,127.124625797695
"공중화장실","은빛","전북특별자치도 전주시 완산구 안행9길 9-6 은빛","1","1","2","",35.8032030273561,127.134160817136
"공중화장실","효림","전북특별자치도 전주시 완산구 따박골로 47 효림","1","3","3","",35.8102378362296,127.126676681967
"공중화장실","풍남","전북특별자치도 전주시 완산구 효자천변1길 31 풍남","1","1","2","",35.800696205375,127.114512852926
"공중화장실","효문","전북특별자치도 전주시 완산구 거마평로 109-16 효문","1","1","2","",35.802354170749,127.11526544106
"공중화장실","모퉁이","전북특별자치도 전주시 완산구 하거마2길 28-2 모퉁이","1","1","3","",35.7933539506409,127.118074173586
"공중화장실","약수","전북특별자치도 전주시 완산구 신봉1길 10 약수","1","1","3","",35.8108793819299,127.117416763173
"공중화장실","서신길공원","전북특별자치도 전주시 완산구 당산로 56 서신길공원","1","2","3","",35.8315909467382,127.11445020257
"공중화장실","전통문화연수원","전북특별자치도 전주시 완산구 향교길 119-6 전통문화연수원","1","1","2","09:00-18:00",35.8126423526938,127.156624879444
"공중화장실","선비문화관","전북특별자치도 전주시 완산구 한지길 102 선비문화관","1","1","1","09:00-18:00",35.8158135399946,127.153824073905
"공중화장실","한옥마을역사관","전북특별자치도 전주시 완산구 은행로 45 한옥마을역사관","1","2","3","09:00-18:00",35.8159662943174,127.152487351371
"공중화장실","전주한벽문화관","전북특별자치도 전주시 완산구 전주천동로 20 전주한벽문화관","1","1","2","09:00-18:00",35.812042865808,127.159411792839
"공중화장실","전주 종합 관광안내소","전북특별자치도 전주시 완산구 기린대로 69 전주 종합 관광안내소","1","3","8","",35.8154127221478,127.154407764546
"공중화장실","한옥마을 관광안내소","전북특별자치도 전주시 완산구 기린대로 99 한옥마을 관광안내소","1","3","10","",35.8182133310179,127.153608497904
"공중화장실","경기전 여행자 라운지","전북특별자치도 전주시 완산구 전동성당길 110 경기전 여행자 라운지","1","2","5","",35.8141267914806,127.148989390149
"개방화장실","전주고속버스터미널","전북특별자치도 전주시 덕진구 가리내로 70 전주고속버스터미널","1","11","21","",35.8344944504093,127.129283743965
"개방화장실","전주시외버스터미널","전북특별자치도 전주시 덕진구 가리내로 30 전주시외버스터미널","1","10","16","09:00-18:00",35.8344611107631,127.132668126446
"개방화장실","전주역","전북특별자치도 전주시 덕진구 동부대로 680 전주역","1","6","15","05:30-01:00",35.849688912566,127.163470628671
