구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
간이화장실,이름실삼거리,경북 봉화군 재산면 남면리 802-1 이름실삼거리,1,1,1,,36.78247114,128.9554442
간이화장실,동면마애불,경북 봉화군 재산면 동면리 2089-3 동면마애불,1,1,1,,36.79315494,128.9922471
간이화장실,동면 저수지 주차장,경북 봉화군 재산면 동면리 305-2 동면 저수지 주차장,1,1,1,,36.8060991,129.0359848
간이화장실,갈산선바위 2,경북 봉화군 재산면 갈산리 2565 갈산선바위 2,1,1,2,,36.85429443,128.9737241
간이화장실,갈산선바위 1,경북 봉화군 재산면 갈산리 1757 갈산선바위 1,1,1,1,,36.84582101,128.9697351
간이화장실,현동2리 체육공원,경북 봉화군 재산면 현동리 835-9 현동2리 체육공원,1,1,1,,36.81147616,128.9619063
개방화장실,재산초등학교,경북 봉화군 재산면 재산로 514 재산초등학교,1,3,4,9,36.8171639,128.9630644
개방화장실,재산우체국,경북 봉화군 재산면 재산로 521 재산우체국,1,1,1,9,36.81752512,128.9628231
개방화장실,재산치안센터,경북 봉화군 재산면 재산로 489 재산치안센터,1,1,1,,36.81501809,128.9615137
개방화장실,재산면사무소,경북 봉화군 재산면 대내골길 4 재산면사무소,1,3,2,,36.8160838,128.9620841
공중화장실,재산,경북 봉화군 재산면 재산로 524,1,2,3,,36.81762316,128.9633132
공중화장실,석포면사무소,경북 봉화군 석포면 석포로1길 55 석포면사무소,1,2,1,8,37.0491,129.0652
간이화장실,태백산국립공원 등산로 백천탐방지원센터사무소 앞,경북 봉화군 석포면 대현리 480 태백산국립공원 등산로 백천탐방지원센터사무소 앞,1,1,2,,37.06837715,128.981955
간이화장실,정법사 앞 간이,경북 봉화군 석포면 청옥로 정법사 앞 간이,1,1,1,,37.05136897,129.0034597
간이화장실,육송정 간이,경북 봉화군 석포면 대현리 산 13-49 육송정 간이,1,1,1,,37.0642,129.0404
간이화장실,오전골2,경북 봉화군 석포면 석포리 산 1-189 오전골2,1,1,1,,37.06482172,129.0998708
간이화장실,오전골1,경북 봉화군 석포면 석포리 산 66 오전골1,1,1,1,,37.0532,129.0707
간이화장실,수변공원 간이,경북 봉화군 석포면 석포리 356-1 수변공원 간이,1,1,1,,37.0524,129.0684
간이화장실,속세골,경북 봉화군 석포면 청옥로 2152-6 속세골,1,1,2,,37.0625,129.0251
간이화장실,성산교회 간이,경북 봉화군 석포면 대현리 산 116 성산교회 간이,1,1,1,,37.0618,129.0234
간이화장실,석개재,경북 봉화군 석포면 석포리 산 1-195 석개재,1,1,1,,37.0831,129.1322
간이화장실,백천매점 좌측,경북 봉화군 석포면 청옥로 2236 백천매점 좌측,1,1,1,,37.06417486,129.031996
간이화장실,백천계곡,경북 봉화군 석포면 대현리 산 129 백천계곡,1,1,1,,37.0628,128.9942
간이화장실,백천계곡 간이,경북 봉화군 석포면 백천길 280 백천계곡 간이,1,1,2,,37.0668638,128.9840008
간이화장실,밀알기도원 간이,경북 봉화군 석포면 대현리 산 12-9 밀알기도원 간이,1,1,1,,37.066,129.0381
간이화장실,달바위골,경북 봉화군 석포면 대현리 산 13-5 달바위골,1,1,1,,37.04196164,129.0097475
간이화장실,모리가든식당앞 현불사들어가는 입구,경북 봉화군 석포면 대현리 117-1 모리가든식당앞 현불사들어가는 입구,1,1,2,,37.05824742,129.0046643
개방화장실,석포초등학교,경북 봉화군 석포면 석포로1길 33 석포초등학교,1,4,8,8,37.0472,129.0639
개방화장실,석포초등학교병설유치원,경북 봉화군 석포면 석포로1길 33 석포초등학교병설유치원,1,2,2,8,37.0472,129.0639
개방화장실,승부역,경북 봉화군 석포면 승부길 1162-5 승부역,1,1,1,,36.9938,129.0837
개방화장실,석포역,경북 봉화군 석포면 석포로 134 석포역,1,3,2,8,37.0453,129.0611
간이화장실,상리저수지,경북 봉화군 재산면 상리 835 상리저수지,1,1,1,,36.832704,128.9499235
개방화장실,청옥산휴양림,경북 봉화군 석포면 청옥로 1552-163 청옥산휴양림,1,14,18,,37.03871766,128.9958185
개방화장실,석포우체국,경북 봉화군 석포면 석포로1길 54 석포우체국,1,2,1,8,37.0483,129.0657
개방화장실,석포면 보건지소,경북 봉화군 석포면 석포로1길 53-11 석포면 보건지소,1,2,1,8,37.0484,129.0645
개방화장실,석포파출소,경북 봉화군 석포면 석포로1길 1 석포파출소,1,1,1,8,37.0452,129.062
간이화장실,사미정계곡 권현덕 집 강 건너편,경북 봉화군 명호면 삼동리 464 사미정계곡 권현덕 집 강 건너편,1,1,1,,36.89465157,128.9303352
공중화장실,봉화농업기술센터,경북 봉화군 봉성면 농업인길 24 봉화농업기술센터,1,9,9,8,36.903794,128.772629
공중화장실,청소년센터,경북 봉화군 봉화읍 내성로1길 17-20 청소년센터,1,11,20,16,36.88788842,128.7390638
간이화장실,오전2리생달,경북 봉화군 물야면 오전리 200-1 오전2리생달,1,1,2,,37.01377577,128.7270628
공중화장실,석포시장,경북 봉화군 석포면 석포리 463-13 석포시장,1,2,5,,37.04410665,129.063392
공중화장실,백천계곡,경북 봉화군 석포면 백천길 280 백천계곡,1,3,6,,37.067,128.9839
공중화장실,산타마을,경북 봉화군 소천면 분천길 49 산타마을,1,3,4,,36.931569,129.056725
공중화장실,산타빌리지,경북 봉화군 소천면 분천2길 13-13 산타빌리지,1,2,4,,36.931361,129.059243
개방화장실,무진랜드,경북 봉화군 소천면 청옥로 220 무진랜드,1,10,19,,36.952038,128.996307
개방화장실,현동정류소,경북 봉화군 소천면 소천로 1267 현동정류소,1,1,1,9,36.939428,129.001758
개방화장실,임기보건진료소,경북 봉화군 소천면 숲터길 30 임기보건진료소,1,1,1,9,36.902025,128.996836
개방화장실,소천보건지소,경북 봉화군 소천면 현동리 652-1 소천보건지소,1,1,1,9,36.938185,129.003232
개방화장실,소천면사무소,경북 봉화군 소천면 소천로 1294 소천면사무소,1,2,2,9,36.937811,129.003328
간이화장실,옥방교 밑,경북 봉화군 소천면 분천리 1935 옥방교 밑,1,1,2,,36.926943,129.136459
간이화장실,임기역 아래,경북 봉화군 소천면 임기리 968-1 임기역 아래,1,1,2,,36.903998,128.997954
이동화장실,임기분교앞 하천건너편,경북 봉화군 소천면 임기리 770-1 임기분교앞 하천건너편,1,1,1,,36.892405,129.005016
간이화장실,양원역아래 쉼터,경북 봉화군 소천면 분천리 218-2 양원역아래 쉼터,1,1,2,,36.959494,129.077976
이동화장실,옥방3교,경북 봉화군 소천면 남회룡리 102-1 옥방3교,1,1,1,,36.888175,129.152785
이동화장실,남회룡분교지나 다리앞,경북 봉화군 소천면 남회룡리 산 43-5 남회룡분교지나 다리앞,1,1,1,,36.873722,129.148671
이동화장실,회고개입구,경북 봉화군 소천면 분천리 산 222-1 회고개입구,1,1,1,,36.92534113,129.047636
이동화장실,여우천입구,경북 봉화군 소천면 분천리 2046 여우천입구,1,1,2,,36.914729,129.075848
간이화장실,광비 소공원내,경북 봉화군 소천면 분천리 2264 광비 소공원내,1,1,2,,36.933856,129.120541
간이화장실,자마리 소공원내,경북 봉화군 소천면 분천리 608-1 자마리 소공원내,1,1,1,,36.941272,129.069451
간이화장실,비동,경북 봉화군 소천면 분천리 2096 비동,1,1,2,,36.961553,129.066344
간이화장실,감전,경북 봉화군 소천면 임기리 250-2 감전,1,1,2,,36.919111,129.016479
이동화장실,귀목이,경북 봉화군 소천면 고선리 산 26-2 귀목이,1,1,1,,36.955252,129.000899
이동화장실,잔데미,경북 봉화군 소천면 고선리 228-3 잔데미,1,1,1,,36.956209,128.99366
공중화장실,백담,경북 봉화군 소천면 고선리 222-1 백담,1,1,2,,36.956146,128.991375
간이화장실,마방,경북 봉화군 소천면 고선리 512-1 마방,1,2,2,,36.986095,128.965984
간이화장실,마방,경북 봉화군 소천면 고선리 514-1 마방,1,2,2,,36.986853,128.965357
간이화장실,큰터,경북 봉화군 소천면 고선리 542 큰터,1,1,2,,37.007662,128.942148
이동화장실,노루목,경북 봉화군 소천면 구마동길 712 노루목,1,1,1,,36.993092,128.951555
개방화장실,봉화우체국,경북 봉화군 봉화읍 봉화로 1158 봉화우체국,1,11,7,9시간,36.8907044,128.7366768
간이화장실,오록2리체육공원,경북 봉화군 물야면 오록리 308-1 오록2리체육공원,1,2,2,,36.97256422,128.7374924
간이화장실,오록2리산위,경북 봉화군 물야면 오록리 347 오록2리산위,1,1,1,,36.97158602,128.7360588
간이화장실,압동3리솔밭,경북 봉화군 물야면 압동리 40 압동3리솔밭,1,1,1,,36.97728041,128.7222319
간이화장실,개단2리당숲,경북 봉화군 물야면 개단리 1112-1 개단2리당숲,1,1,1,,36.9629854,128.756742
개방화장실,물야중학교,경북 봉화군 물야면 오록4길 11 물야중학교,1,2,3,8,36.9780158,128.7381452
개방화장실,물야면보건지소,경북 봉화군 물야면 문수로 1025-28 물야면보건지소,1,3,1,8,36.97681326,128.7340381
개방화장실,물야두문보건진료소,경북 봉화군 물야면 두문로 685 물야두문보건진료소,1,1,1,8,36.95908804,128.6972716
개방화장실,물야파출소,경북 봉화군 물야면 문수로 981 물야파출소,1,1,1,8,36.97435035,128.7362331
개방화장실,물야초등학교,경북 봉화군 물야면 오록길 25 물야초등학교,1,6,12,8,36.97971505,128.7372147
개방화장실,물야면사무소,경북 봉화군 물야면 문수로 991 물야면사무소,1,5,2,8,36.97532619,128.7356786
개방화장실,물야농협주유소,경북 봉화군 물야면 오록길 2 물야농협주유소,1,1,2,8,36.97684148,128.7356204
간이화장실,오전2리 만석산공원,경북 봉화군 물야면 오록리 1319-2 오전2리 만석산공원,1,1,1,8,36.97088587,128.737783
개방화장실,물야우체국,경북 봉화군 물야면 문수로 986 물야우체국,1,1,1,8,36.97484536,128.7365026
공중화장실,오전약수관광지,경북 봉화군 물야면 문수로 1544 오전약수관광지,1,5,8,,37.01190746,128.7462661
공중화장실,오토캠핑장,경북 봉화군 물야면 오전약수탕길 59 오토캠핑장,1,2,3,,37.01295518,128.7519807
공중화장실,족구장 앞,경북 봉화군 봉화읍 내성리 506 족구장 앞,1,3,4,,36.89026291,128.7378602
공중화장실,주무대 앞,경북 봉화군 봉화읍 내성리 506 주무대 앞,1,2,4,,36.89026291,128.7378602
공중화장실,인라인스케이트장,경북 봉화군 봉화읍 내성리 506 인라인스케이트장,1,1,4,,36.89026291,128.7378602
공중화장실,수변공원,경북 봉화군 봉화읍 삼계리 309-4 수변공원,1,3,6,,36.90619853,128.7286757
공중화장실,축제광장,경북 봉화군 봉화읍 내성리 403-4 축제광장,1,4,6,,36.88972876,128.7310693
공중화장실,주무대 뒤,경북 봉화군 봉화읍 내성리 506 주무대 뒤,1,3,5,,36.89026291,128.7378602
공중화장실,은어송이테마공원,경북 봉화군 봉화읍 범들로 447 은어송이테마공원,1,5,8,,36.88801134,128.7255122
공중화장실,삼계쉼터,경북 봉화군 봉화읍 삼계리 32-5 삼계쉼터,1,3,5,,36.89522242,128.7385707
개방화장실,문수산자연휴양림,경북 봉화군 봉성면 시거리길 378 문수산자연휴양림,1,2,4,9,36.9511106,128.8347057
간이화장실,목재문화체험장,경북 봉화군 봉성면 구절로 151 목재문화체험장,1,2,5,9,36.9041361,128.7995458
개방화장실,문촌보건진료소,경북 봉화군 상운면 기촌길 10 문촌보건진료소,1,1,1,8,36.845048,128.796852
개방화장실,봉화역,경북 봉화군 봉화읍 봉화로 1072-1 봉화역,1,3,4,,36.89177729,128.7251576
개방화장실,봉화 119안전센터,경북 봉화군 봉화읍 문수로 42 봉화 119안전센터,1,2,2,,36.90018909,128.7357608
개방화장실,봉화도서관,경북 봉화군 봉화읍 내성로3길 6 봉화도서관,1,6,6,10시간,36.88834068,128.7401793
개방화장실,건강보험공단,경북 봉화군 봉화읍 내성천1길 76 건강보험공단,1,1,1,9시간,36.88984565,128.7390002
개방화장실,봉화경찰서,경북 봉화군 봉화읍 내성로 73 봉화경찰서,1,5,5,,36.88882471,128.7398951
개방화장실,이랜드복지재단,경북 봉화군 봉화읍 내성천2길 75-2 이랜드복지재단,1,10,13,9시간,36.89232079,128.7369089
개방화장실,등기소,경북 봉화군 봉화읍 봉화로 1085 등기소,1,1,1,9시간,36.89204186,128.7288851
개방화장실,봉화읍사무소,경북 봉화군 봉화읍 내성로3길 9 봉화읍사무소,1,4,4,9시간,36.88763941,128.7393208
공중화장실,충혼탑,경북 봉화군 봉화읍 봉화로 1210 충혼탑,1,2,2,,36.89043151,128.7424777
공중화장실,은어,경북 봉화군 봉화읍 내성리 192-6 은어,1,5,8,,36.88907771,128.7392243
개방화장실,삼동보건진료소,경북 봉화군 명호면 황새마을길 11-9 삼동보건진료소,1,1,1,8,36.878387,128.932727
개방화장실,명호면 보건지소,경북 봉화군 명호면 청량로 1157 명호면 보건지소,1,2,1,8,36.8588859,128.9006488
개방화장실,동면보건진료소,경북 봉화군 재산면 두들마길 42-8 동면보건진료소,1,1,3,8,36.799535,129.007734
개방화장실,재산면 보건지소,경북 봉화군 재산면 재산로 487-9 재산면 보건지소,1,2,1,8,36.815282,128.960998
개방화장실,소천면 보건지소,경북 봉화군 소천면 소천로 1278 소천면 보건지소,1,2,1,8,36.9385759,129.0021716
개방화장실,남상주농협외남지점,경북 상주시 외남면 신상송지길 12 남상주농협외남지점,1,1,1,09:00~18:00,36.357833,128.087983
개방화장실,남상주농협외남지점주유소,경북 상주시 외남면 석단로 951 남상주농협외남지점주유소,1,1,1,08:00~18:00,36.358704,128.09062
개방화장실,외남면행정복지센터,경북 상주시 외남면 석단로 932 외남면행정복지센터,1,2,1,09:00~1800,36.357313,128.089227
개방화장실,외남면보건지소,경북 상주시 외남면 청동로 36 외남면보건지소,1,1,1,09:00~18:00,36.356396,128.093434
개방화장실,외남면소은진료소,경북 상주시 외남면 석단로 1187-9 외남면소은진료소,1,1,1,09:00~18:00,36.372452,128.107913
개방화장실,외남면구서진료소,경북 상주시 외남면 석단로 705 외남면구서진료소,1,1,1,09:00~18:00,36.34044,128.078469
개방화장실,화북면 보건지소,경북 상주시 화북면 문장로 1685 화북면 보건지소,1,2,2,,36.559344,127.920425
공중화장실,용유정류장,경북 상주시 화북면 문장로 1691 용유정류장,1,2,2,,36.5596,127.9203
개방화장실,화북면사무소,경북 상주시 화북면 문장로 1739 화북면사무소,1,3,1,,36.563324,127.917205
공중화장실,화북주유소,경북 상주시 화북면 문장로 1744 화북주유소,1,1,1,,36.563897,127.917376
공중화장실,장암주유소,경북 상주시 화북면 문장로 2011 장암주유소,1,3,2,,36.584608,127.905219
공중화장실,장각폭포,경북 상주시 화북면 상오3길 48 장각폭포,1,4,5,,36.54203,127.91633
개방화장실,화서면보건지소,경북 상주시 화서면 화령남6길 32 화서면보건지소,1,1,1,09:00~18:00,36.444903,127.953317
개방화장실,화서면행정복지센터,경북 상주시 화서면 화령로 45 화서면행정복지센터,1,5,6,08:00~21:00,36.445449,127.95139
공중화장실,화서터미널,경북 상주시 화서면 신봉리 156-3 화서터미널,1,4,2,,36.443918,127.94861
공중화장실,화령장전적비,경북 상주시 화서면 상현리 168-5 화령장전적비,1,4,3,08:00~18:00,36.446154,127.956181
개방화장실,화령장전승기념관,경북 상주시 화서면 문장로 288 화령장전승기념관,1,4,4,08:00~18:00,36.463791,127.978337
공중화장실,화령공원,경북 상주시 화서면 상현리 51-1 화령공원,1,4,2,08:00~18:00,36.45463,127.952435
공중화장실,화서휴게소,경북 상주시 화서면 터골길 51-25 화서휴게소,1,19,30,,36.44405,127.922705
공중화장실,효자정재수기념관,경북 상주시 화서면 효자로 201 효자정재수기념관,1,3,3,,36.416401,127.922881
간이화장실,남원동게이트볼장,경북 상주시 석단로 1696 남원동게이트볼장,1,1,1,,36.3987,128.1484
공중화장실,상주주유소,경북 상주시 영남제일로 1925 상주주유소,1,1,1,,36.415803,128.134247
공중화장실,서보셀프주유소,경북 상주시 영남제일로 1956 서보셀프주유소,1,2,2,,36.414862,128.131356
공중화장실,상풍교인증센터,경북 상주시 사벌국면 매호리 산 31-3 상풍교인증센터,1,1,1,,36.498972,128.2659864
공중화장실,북천교 산책로,경북 상주시 무양동 7-5 북천교 산책로,1,3,7,,36.423252,128.149933
개방화장실,상주스마트팜혁신밸리 1,경북 상주시 사벌국면 상풍로 604-61 상주스마트팜혁신밸리 1,1,2,4,09:00 ~ 18:00(근무시간 중 개방),36.468542,128.223033
개방화장실,상주스마트팜 혁신밸리,경북 상주시 사벌국면 상풍로 604-61 상주스마트팜 혁신밸리,1,3,5,09:00 ~ 18:00(근무시간 중 개방),36.468542,128.223033
개방화장실,상주스마트팜혁신밸리,경북 상주시 사벌국면 상풍로 604-61 상주스마트팜혁신밸리,2,2,4,09:00 ~ 18:00(근무시간 중 개방),36.468542,128.223033
개방화장실,경상감영공원 상산관,경북 상주시 삼백로 323 경상감영공원 상산관,1,2,4,9시간,36.421446,128.180488
공중화장실,경상감영공원 야외,경북 상주시 삼백로 323 경상감영공원 야외,1,5,11,,36.420062,128.180376
이동화장실,금천리,경북 상주시 모동면 금천리 569-8,1,1,1,,36.3072,127.9486
간이화장실,낙동간이쉼터,경북 상주시 낙동면 장곡리 산 13-2 낙동간이쉼터,1,1,1,,36.368668,128.2850084
공중화장실,sk행복충전상산LPG충전소,경북 상주시 상산로 458 sk행복충전상산LPG충전소,1,1,1,,36.432252,128.158162
간이화장실,중소교 간이,경북 상주시 공검면 중소리 565 중소교 간이,1,1,1,,36.522672,128.111462
공중화장실,상주LPG충전소,경북 상주시 영남제일로 1950 상주LPG충전소,1,1,1,,36.415579,128.131879
공중화장실,농민주유소,경북 상주시 영남제일로 2176 농민주유소,1,2,2,06~20,36.408907,128.111243
공중화장실,노음산,경북 상주시 남장1길 259-22 노음산,1,4,6,,36.4275,128.1069
개방화장실,농협은행 상주시지부,경북 상주시 상산로 260 농협은행 상주시지부,1,3,2,0900:~16:00,36.414088,128.159727
개방화장실,상주농협 하나로마트,경북 상주시 왕산로 85 상주농협 하나로마트,1,2,4,09~22,36.409149,128.161539
개방화장실,상주농협,경북 상주시 왕산로 64 상주농협,1,3,3,09~16,36.408845,128.162094
공중화장실,중앙공원,경북 상주시 상서문1길 112 중앙공원,1,1,3,,36.410936,128.157467
개방화장실,국민은행 상주지점,경북 상주시 상산로 269 국민은행 상주지점,1,1,1,09~16,36.414881,128.158962
공중화장실,남산근린공원,경북 상주시 남산2길 344 남산근린공원,1,5,6,,36.4072,128.1549
공중화장실,남산주유소,경북 상주시 경상대로 2895 남산주유소,1,1,1,,36.405612,128.149056
공중화장실,낙양주유소,경북 상주시 경상대로 2968 낙양주유소,1,1,1,06~20,36.411915,128.151767
개방화장실,남원동주민센터,경북 상주시 중앙로 132 남원동주민센터,1,1,1,09:00~21:00,36.41549,128.152589
개방화장실,상주박물관 농경문화관,경북 상주시 사벌국면 경천로 684 상주박물관 농경문화관,1,3,4,8시간,36.459164,128.24035
개방화장실,상주박물관 본관전시실,경북 상주시 사벌국면 경천로 684 상주박물관 본관전시실,1,4,7,8시간,36.459164,128.24035
이동화장실,수봉재,경북 상주시 모동면 수봉리 산 49-3 수봉재,1,2,2,,36.2798,127.933
이동화장실,용추폭포,경북 상주시 모동면 수봉리 산 92 용추폭포,1,1,2,,36.305825,127.935266
간이화장실,상주졸음쉼터,경북 상주시 내서면 고곡리 산 253-1 상주졸음쉼터,1,1,2,,36.42523249,128.0447519
간이화장실,상주졸음쉼터,경북 상주시 내서면 신촌리 산 64-14 상주졸음쉼터,1,1,2,,36.41,128.07
개방화장실,화서영업소,경북 상주시 화서면 영남제일로 4119-26 화서영업소,1,2,3,,36.444,127.958
개방화장실,남상주영업소,경북 상주시 경상대로 2509-51 남상주영업소,1,2,4,,36.372,128.143
개방화장실,점촌함창영업소,경북 상주시 함창읍 문경대로 331-83 점촌함창영업소,1,3,5,,36.587,128.163
개방화장실,동상주 영업소,경북 상주시 낙동면 구잠2길 11 동상주 영업소,1,1,2,,36.37766,128.292583
공중화장실,병성천 파크골프장,경북 상주시 병성천2길 44 병성천 파크골프장,1,2,4,,36.4236,128.1934
간이화장실,병성천 파크골프장 3,경북 상주시 외답동 867-4 병성천 파크골프장 3,1,1,1,,36.420724,128.189521
공중화장실,낙동야구장 1,경북 상주시 낙동면 분황리 산 79-3 낙동야구장 1,1,1,3,,36.407029,128.262789
간이화장실,낙동야구장 2,경북 상주시 낙동면 분황리 산 79-3 낙동야구장 2,1,1,1,,36.40683107,128.2628535
공중화장실,낙동강변 궁도장,경북 상주시 중동면 죽암리 349-1 낙동강변 궁도장,1,1,3,,36.412074,128.263412
공중화장실,낙동강변 축구장 1,경북 상주시 중동면 오상리 968-1 낙동강변 축구장 1,1,1,3,,36.432144,128.247078
공중화장실,낙동강변 축구장 2,경북 상주시 중동면 오상리 968-1 낙동강변 축구장 2,1,1,3,,36.43156446,128.2422297
이동화장실,상판저수지,경북 상주시 모동면 상판리 산 78-1 상판저수지,1,1,1,,36.3018,128.0068
공중화장실,충의사,경북 상주시 사벌국면 충의로 230 충의사,1,3,6,,36.444541,128.213265
개방화장실,사벌면사무소,경북 상주시 사벌국면 덕담1길 39 사벌면사무소,1,1,1,,36.466492,128.208837
개방화장실,사벌농업협동조합,경북 상주시 사벌국면 덕담1길 60 사벌농업협동조합,1,2,2,,36.467737,128.210197
공중화장실,사벌주유소,경북 상주시 사벌국면 상풍로 379 사벌주유소,1,1,1,,36.463533,128.204197
공중화장실,경천주유소,경북 상주시 사벌국면 상풍로 403 경천주유소,1,1,1,,36.464279,128.206599
개방화장실,보건지소,경북 상주시 함창읍 함창중앙로 130 보건지소,2,3,5,09:00~18:00,36.569096,128.178647
공중화장실,s oil 승춘에너지,경북 상주시 함창읍 함창로 581 s oil 승춘에너지,1,1,6,09:00~18:00,36.579028,128.191429
공중화장실,sk함창주유소,경북 상주시 함창읍 함창중앙로 107 sk함창주유소,1,1,1,09:00~18:00,36.568887,128.176346
공중화장실,농협주유소,경북 상주시 함창읍 가야로 76 농협주유소,1,1,2,09:00~18:00,36.564504,128.18065
공중화장실,sk신광주유소,경북 상주시 함창읍 함창로 512 sk신광주유소,1,1,2,09:00~18:00,36.574884,128.186777
공중화장실,sk순흥주유소,경북 상주시 함창읍 무운로 1554 sk순흥주유소,1,1,1,09:00~18:00,36.575632,128.155158
공중화장실,함창터미널,경북 상주시 함창읍 함창중앙로 99 함창터미널,1,2,5,"(평일, 주말)09:00~21:00",36.568347,128.175646
개방화장실,읍사무소,경북 상주시 함창읍 함창중앙로 135 읍사무소,1,2,1,09:00~21:00,36.570255,128.179781
개방화장실,문화회관 관리동,경북 상주시 상산로 235 문화회관 관리동,4,1,1,09:00~18:00,36.411902,128.159195
개방화장실,상주시 문화회관 관리동,경북 상주시 상산로 235 상주시 문화회관 관리동,3,1,1,09:00~18:00,36.411902,128.159195
개방화장실,삼백농업농촌테마공원,경북 상주시 삼백로 327-9 삼백농업농촌테마공원,1,7,11,09:00~18:01,36.419895,128.182273
개방화장실,임란북천전적지,경북 상주시 경상대로 3123 임란북천전적지,1,1,2,09:00~18:00,36.425876,128.150454
이동화장실,백화산,경북 상주시 모동면 수봉리 산 87 백화산,1,1,2,,36.299161,127.937582
공중화장실,경천대 팔각정 임시주차장,경북 상주시 사벌국면 경천로 652 경천대 팔각정 임시주차장,1,1,1,,36.45823,128.24374
간이화장실,패러글라이딩 국가대표 훈련장,경북 상주시 사벌국면 어풍로 1158 패러글라이딩 국가대표 훈련장,1,1,1,,36.512923,128.261808
간이화장실,패러글라이딩 국가대표 훈련장,경북 상주시 사벌국면 매호리 산 12-1 패러글라이딩 국가대표 훈련장,1,1,1,,36.509429,128.252682
공중화장실,상주시민운동장 외1문,경북 상주시 북상주로 24-7 상주시민운동장 외1문,2,3,5,,36.432393,128.162834
공중화장실,상주시민운동장 외2문,경북 상주시 북상주로 24-7 상주시민운동장 외2문,1,5,10,,36.432393,128.162834
공중화장실,상주시민운동장 외5문,경북 상주시 북상주로 24-7 상주시민운동장 외5문,1,4,13,,36.432393,128.162834
공중화장실,상주시민운동장 외8문,경북 상주시 북상주로 24-7 상주시민운동장 외8문,1,4,12,,36.432393,128.162834
공중화장실,상주시민운동장 외11문,경북 상주시 북상주로 24-7 상주시민운동장 외11문,1,4,10,,36.432393,128.162834
공중화장실,상주시민운동장 외12문,경북 상주시 북상주로 24-7 상주시민운동장 외12문,2,3,5,,36.432393,128.162834
개방화장실,상주시생활체육공원,경북 상주시 영남제일로 1432 상주시생활체육공원,1,4,9,,36.422493,128.184092
개방화장실,상주국민체육센터,경북 상주시 영남제일로 1432 상주국민체육센터,1,8,14,(평일) 06:00~22:00+(주말)08:00~19:00,36.422439,128.184033
이동화장실,세심석,경북 상주시 모동면 수봉2길 87 세심석,1,1,2,,36.291367,127.933478
간이화장실,동막게이트볼장 간이,경북 상주시 공검면 비재로 1087 동막게이트볼장 간이,1,1,1,,36.50648,128.138923
개방화장실,화동면행정복지센터,경북 상주시 화동면 이소1길 42-5 화동면행정복지센터,1,1,1,9:00~18:00,36.389427,127.954359
개방화장실,낙동면민회관,경북 상주시 낙동면 삼봉로 421 낙동면민회관,1,3,4,,36.374875,128.249149
이동화장실,우하저수지 간이,경북 상주시 모동면 효곡로 103 우하저수지 간이,1,1,1,,36.302966,128.020085
이동화장실,우하저수지 간이,경북 상주시 공성면 봉산리 산 65 우하저수지 간이,1,1,1,,36.308341,128.023862
이동화장실,우하리 이동식,경북 상주시 공성면 효곡로 50 우하리 이동식,1,1,1,,36.2983,128.0226
이동화장실,우하리 간이,경북 상주시 공성면 우하리 521-1 우하리 간이,1,1,2,,36.279998,128.043339
개방화장실,공성면사무소,경북 상주시 공성면 공성중앙로 67 공성면사무소,1,3,2,,36.2837,128.093
개방화장실,공성면 봉산보건진료소,경북 상주시 공성면 솔미길 6 공성면 봉산보건진료소,1,1,1,09:00~18:00,36.3057,128.074
공중화장실,여남재,경북 상주시 공성면 영오리 산 115-4 여남재,1,2,3,,36.2571,128.088
공중화장실,은척농협 주유소,경북 상주시 은척면 성주로 752 은척농협 주유소,1,1,1,영업시간,36.533517,128.071893
개방화장실,은척농협 무릉지소,경북 상주시 은척면 무릉1길 65-36 은척농협 무릉지소,1,1,1,영업시간,36.573742,128.088073
개방화장실,은척농협,경북 상주시 은척면 성주로 754 은척농협,1,2,2,영업시간,36.53349,128.071887
개방화장실,상주곶감공원 사무동,경북 상주시 외남면 곶감공원길 59-12 상주곶감공원 사무동,1,2,3,,36.375232,128.10294
공중화장실,상주곶감공원 야외,경북 상주시 외남면 곶감공원길 59-12 상주곶감공원 야외,1,2,3,,36.375232,128.10294
공중화장실,화북 입석리 산촌생태마을,경북 상주시 화북면 문장로 2533-2 화북 입석리 산촌생태마을,1,2,2,,36.628357,127.88958
공중화장실,복룡동 시민문화공원,경북 상주시 중앙로 297-5 복룡동 시민문화공원,1,3,5,,36.416637,128.17098
공중화장실,복룡동 어린이놀이테마숲,경북 상주시 삼백로 243 복룡동 어린이놀이테마숲,1,2,3,,36.419675,128.17049
공중화장실,함창 구향 소공원,경북 상주시 함창읍 가야3길 61 함창 구향 소공원,1,1,1,,36.567083,128.17723
공중화장실,낙양어린이공원,경북 상주시 상서문1길 37 낙양어린이공원,1,1,2,,36.411646,128.15379
공중화장실,왕산공원,경북 상주시 서성1길 43 왕산공원,1,1,4,,36.416653,128.16191
공중화장실,문장대 오토캠핑장,경북 상주시 화북면 서재로 7-40 문장대 오토캠핑장,1,2,4,,36.54407,127.92515
공중화장실,회상나루 주막촌,경북 상주시 중동면 갱다불길 147 회상나루 주막촌,1,1,3,,36.44652,128.264131
공중화장실,회상나루 주막촌,경북 상주시 중동면 갱다불길 145 회상나루 주막촌,1,2,6,,36.44523,128.264834
