구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"공중화장실","국제지식재산연수원 본관 212호 앞","대전 유성구 과학로 82 국제지식재산연수원 본관 212호 앞","2","2","2","09:00~18:00 주말휴관",36.3780932211798,127.364026829297
"공중화장실","국제지식재산연수원 본관 304호 앞","대전 유성구 과학로 82 국제지식재산연수원 본관 304호 앞","3","2","2","09:00~18:00 주말휴관",36.3780932211798,127.364026829297
"공중화장실","국제지식재산연수원 본관 311호 앞","대전 유성구 과학로 82 국제지식재산연수원 본관 311호 앞","3","2","2","09:00~18:00 주말휴관",36.3780932211798,127.364026829297
"공중화장실","금강유역환경청","대전 유성구 대학로 417 금강유역환경청","1","3","6","09:00~18:00",36.3730386468509,127.374203783738
"개방화장실","지질박물관","대전 유성구 과학로 124 지질박물관","2","2","2","09:00~18:00",36.3810575720925,127.357358372623
"개방화장실","대전광역시 근로종합복지회관","대전 유성구 테크노6로 40-17 대전광역시 근로종합복지회관","3","3","5","09:00~18:00",36.4265059224855,127.394444305461
"개방화장실","대전광역시 건강가정지원센터","대전 유성구 테크노6로 40-17 대전광역시 건강가정지원센터","2","3","5","09:00~18:00",36.4265059224855,127.394444305461
"개방화장실","노은농수산물도매시장 환경관리동","대전 유성구 노은동로 33 노은농수산물도매시장 환경관리동","1","1","1","09:00~18:00",36.3658630428353,127.318976357342
"개방화장실","반석아울렛","대전 유성구 북유성대로 328 반석아울렛","1","1","2","",36.393915506321,127.313991371909
"개방화장실","애니빌프라자","대전 유성구 반석로 7 애니빌프라자","1","2","3","",36.3915798844452,127.313876423751
"개방화장실","웰지빌딩","대전 유성구 반석로 14 웰지빌딩","1","3","3","",36.3919083222534,127.312963970407
"개방화장실","반석역프라자","대전 유성구 반석로 10 반석역프라자","1","2","2","",36.3921189495381,127.313470412257
"개방화장실","센타프라자","대전 유성구 반석로 28 센타프라자","1","1","2","",36.3915899442756,127.311375690374
"개방화장실","대덕교회","대전 유성구 대덕대로 534 대덕교회","1","6","6","09:00~18:00",36.3806125047127,127.379073953224
"공중화장실","국립대전현충원 매점 앞","대전 유성구 현충원로 251 국립대전현충원 매점 앞","1","3","8","09:00~18:00",36.3694628695816,127.302591419182
"공중화장실","국립대전현충원 변전실 앞","대전 유성구 현충원로 251 국립대전현충원 변전실 앞","1","3","7","09:00~18:00",36.3694628695816,127.302591419182
"공중화장실","국립대전현충원 민원안내실","대전 유성구 현충원로 251 국립대전현충원 민원안내실","1","2","2","09:00~18:00",36.3694628695816,127.302591419182
"공중화장실","국립대전현충원 현충관","대전 유성구 현충원로 251 국립대전현충원 현충관","2","2","3","09:00~18:00",36.3694628695816,127.302591419182
"공중화장실","국립대전현충원 보훈유가족쉼터","대전 유성구 현충원로 251 국립대전현충원 보훈유가족쉼터","1","2","3","09:00~18:00",36.3694628695816,127.302591419182
"공중화장실","국립대전현충원 보훈미래관","대전 유성구 현충원로 251 국립대전현충원 보훈미래관","1","2","5","09:00~18:00",36.3694628695816,127.302591419182
"공중화장실","국립대전현충원 복지관","대전 유성구 현충원로 251 국립대전현충원 복지관","2","2","1","09:00~18:00",36.3694628695816,127.302591419182
"개방화장실","서대전IC 주유소","대전 유성구 계백로 476 서대전IC 주유소","1","1","2","",36.2761243872938,127.293653942569
"개방화장실","매드진빌딩","대전 유성구 문화원로 129 매드진빌딩","1","2","4","",36.3587349185345,127.350135618023
"개방화장실","노블레스2차","대전 유성구 온천동로65번길 39 노블레스2차","1","3","3","",36.3569140553872,127.350610103477
"개방화장실","촌정선곤드레밥","대전 유성구 노은서로 125 촌정선곤드레밥","1","1","2","",36.3712036585861,127.315382700122
"공중화장실","대전유성경찰서 노은파출소","대전 유성구 은구비로 72 대전유성경찰서 노은파출소","2","1","1","",36.3758447131636,127.323134149711
