구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"공중화장실","주 용평리조트 플리스힐스테이","강원특별자치도 평창군 대관령면 올림픽로 715 주 용평리조트 플리스힐스테이","1","15","47","09:00~18:00",37.6509448898618,128.705556644413
"공중화장실","주 용평리조트 피크아일랜드","강원특별자치도 평창군 대관령면 올림픽로 715 주 용평리조트 피크아일랜드","1","17","28","",37.6509448898618,128.705556644413
"공중화장실","주 용평리조트 타워프라자","강원특별자치도 평창군 대관령면 올림픽로 715 주 용평리조트 타워프라자","1","13","27","07:00~20:00",37.6509448898618,128.705556644413
"공중화장실","주 용평리조트 호텔","강원특별자치도 평창군 대관령면 올림픽로 715 주 용평리조트 호텔","1","21","19","09:00~18:00",37.6509448898618,128.705556644413
"공중화장실","주 용평리조트 드래곤캐슬","강원특별자치도 평창군 대관령면 올림픽로 715 주 용평리조트 드래곤캐슬","1","7","14","09:00~18:00",37.6509448898618,128.705556644413
"공중화장실","","강원특별자치도 평창군 대관령면 올림픽로 715","1","202","280","05:00~00:00",37.6509448898618,128.705556644413
"공중화장실","알펜시아리조트","강원특별자치도 평창군 대관령면 솔봉로 325 알펜시아리조트","1","64","91","07:00~20:00",37.6592541743687,128.684010667163
"개방화장실","동해세관 청사","강원특별자치도 동해시 천곡로 119 동해세관 청사","1","3","2","09:00~18:00",37.52561,129.1181
"개방화장실","동해북평동우체국","강원특별자치도 동해시 전천로 311 동해북평동우체국","1","1","1","09:00~18:00",37.48342,129.1253
"개방화장실","동해북삼동우체국","강원특별자치도 동해시 효자로 669 동해북삼동우체국","1","1","1","09:00~18:00",37.49262,129.1072
"개방화장실","동해동인병원","강원특별자치도 동해시 하평로 26 동해동인병원","1","37","48","09:00~18:00",37.52989,129.1074
"개방화장실","동해경찰서","강원특별자치도 동해시 천곡로 107 동해경찰서","1","4","4","09:00~18:00",37.52504,129.1163
"개방화장실","대진출장소","강원특별자치도 동해시 대진항길 61 대진출장소","1","2","1","09:00~18:00",37.58049,129.1111
"개방화장실","근로자종합복지회관","강원특별자치도 동해시 동굴로 2 근로자종합복지회관","1","4","3","09:00~24:00",37.51501,129.1051
