구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"공중화장실","남면 안도 매표소","전남 여수시 남면 안도리 936 남면 안도 매표소","1","1","2","",34.4889929044967,127.803165693987
"개방화장실","안도보건진료소","전남 여수시 남면 안도해변길 49-7 안도보건진료소","1","1","1","09:00~18:00",34.4870298243496,127.805459152575
"공중화장실","향일암버스승강장","전남 여수시 돌산읍 향일암로 83 향일암버스승강장","1","1","2","",34.5950258845093,127.802426759457
"개방화장실","안도리","전남 여수시 남면 안도해수욕장길 105 안도리","1","5","9","09:00~18:00",34.490475135032,127.812517032458
"개방화장실","향일암일주문","전남 여수시 돌산읍 향일암로 58 향일암일주문","1","2","6","09:00~18:00",34.593769278477,127.802761415736
"개방화장실","임포주차장","전남 여수시 돌산읍 향일암로 164 임포주차장","1","4","9","09:00~18:00",34.5997108057225,127.802657462401
"개방화장실","향일암 공영주차장 공용","전남 여수시 돌산읍 향일암로 70-4 향일암 공영주차장 공용","1","2","2","",34.5942697950788,127.804354964727
