구분,화장실명,주소,층수,남성변기수,여성변기수,개방시간상세,WGS84위도,WGS84경도
"공중화장실","진영주유소","세종특별자치시 소정면 세종로 4732 진영주유소","1","1","1","",36.7313216653838,127.168311361641
"공중화장실","소정면보건지소","세종특별자치시 소정면 소정구길 201 소정면보건지소","1","1","3","",36.7220348792149,127.157236830032
"공중화장실","소정면사무소","세종특별자치시 소정면 소정구길 204 소정면사무소","1","3","2","",36.7223093575733,127.158598231246
"공중화장실","소정면우체국","세종특별자치시 소정면 소정구길 110 소정면우체국","1","2","2","",36.71405342637,127.155257253244
"공중화장실","소정면치안센터","세종특별자치시 소정면 소정구길 160 소정면치안센터","1","1","1","",36.7181938971155,127.156850779959
"공중화장실","소정쉼터","세종특별자치시 소정면 소정구길 163 소정쉼터","1","1","2","",36.7188732551491,127.156302341559
"공중화장실","범한주유소","세종특별자치시 소정면 세종로 4679 범한주유소","1","1","1","",36.7281236963317,127.163772416776
"공중화장실","소정119지역대","세종특별자치시 소정면 학교말길 17-3 소정119지역대","1","2","2","",36.7216640389822,127.158209934789
